trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type
483801,16:08:00,16:11:00,153365,6,Hamburg Hbf,,
483801,17:05:00,17:11:00,449938,7,Hamburg Hbf,,
483801,17:32:00,17:34:00,481211,8,Hamburg Hbf,,
483801,17:45:00,17:47:00,499439,9,Hamburg Hbf,,
483801,17:58:00,18:00:00,204717,10,Hamburg Hbf,,
483801,18:09:00,18:10:00,477557,11,Hamburg Hbf,,
483801,18:21:00,18:25:00,133638,12,Hamburg Hbf,,
483801,18:54:00,18:56:00,263328,13,Hamburg Hbf,,
483801,19:21:00,19:23:00,452962,14,Hamburg Hbf,,
483801,20:14:00,20:17:00,540614,15,Hamburg Hbf,,
483801,21:02:00,21:04:00,360956,16,Hamburg Hbf,1,
483801,21:15:00,21:15:00,195002,17,Hamburg Hbf,,
497019,06:03:00,06:03:00,584608,0,Basel SBB,,
497019,06:10:00,06:12:00,25903,1,Basel SBB,,1
497019,06:15:00,06:23:00,195002,2,Basel SBB,,1
497019,06:33:00,06:35:00,360956,3,Basel SBB,,1
497019,07:41:00,07:44:00,540614,4,Basel SBB,,
497019,08:34:00,08:37:00,518671,5,Basel SBB,,
497019,09:00:00,09:02:00,263328,6,Basel SBB,,
497019,09:32:00,09:36:00,133638,7,Basel SBB,,
497019,09:47:00,09:48:00,477557,8,Basel SBB,,
497019,09:58:00,10:00:00,204717,9,Basel SBB,,
497019,10:11:00,10:13:00,499439,10,Basel SBB,,
497019,10:25:00,10:27:00,481211,11,Basel SBB,,
497019,10:48:00,10:54:00,449938,12,Basel SBB,,
497019,11:49:00,11:51:00,153365,13,Basel SBB,,
497019,12:26:00,12:37:00,146716,14,Basel SBB,,
497019,12:59:00,13:01:00,22610,15,Basel SBB,,
497019,13:18:00,13:20:00,630303,16,Basel SBB,,
497019,14:03:00,14:06:00,118823,17,Basel SBB,,
497019,14:36:00,14:41:00,609634,18,Basel SBB,,
497019,14:48:00,14:48:00,671824,19,Basel SBB,,
499881,20:03:00,20:03:00,584608,0,Köln Hbf,,
499881,20:10:00,20:12:00,25903,1,Köln Hbf,,1
499881,20:15:00,20:23:00,195002,2,Köln Hbf,,1
499881,20:33:00,20:35:00,360956,3,Köln Hbf,,1
499881,21:41:00,21:44:00,540614,4,Köln Hbf,,
499881,22:11:00,22:12:00,15144,5,Köln Hbf,,
499881,22:35:00,22:37:00,518671,6,Köln Hbf,,
499881,23:01:00,23:03:00,263328,7,Köln Hbf,,
499881,23:36:00,23:38:00,133638,8,Köln Hbf,,
499881,24:10:00,24:12:00,204717,9,Köln Hbf,,
499881,24:24:00,24:26:00,499439,10,Köln Hbf,,
499881,24:37:00,24:39:00,481211,11,Köln Hbf,,
499881,25:04:00,25:04:00,449938,12,Köln Hbf,,
512219,20:45:00,20:45:00,195002,0,Köln Hbf,,
512219,20:55:00,20:57:00,360956,1,Köln Hbf,,1
512219,21:41:00,21:44:00,540614,2,Köln Hbf,,
512219,22:11:00,22:12:00,15144,3,Köln Hbf,,
512219,22:35:00,22:37:00,518671,4,Köln Hbf,,
512219,23:01:00,23:03:00,263328,5,Köln Hbf,,
512219,23:51:00,23:53:00,133638,6,Köln Hbf,,
512219,24:05:00,24:06:00,477557,7,Köln Hbf,,
512219,24:15:00,24:17:00,204717,8,Köln Hbf,,
512219,24:29:00,24:31:00,499439,9,Köln Hbf,,
512219,24:46:00,24:51:00,481211,10,Köln Hbf,,
512219,25:27:00,25:27:00,449938,11,Köln Hbf,,
519005,19:16:00,19:16:00,671824,0,Dortmund Hbf,,
519005,19:23:00,19:25:00,609634,1,Dortmund Hbf,,
519005,19:52:00,19:55:00,118823,2,Dortmund Hbf,,
519005,20:38:00,20:40:00,630303,3,Dortmund Hbf,,
519005,20:57:00,20:59:00,22610,4,Dortmund Hbf,,
519005,21:22:00,21:33:00,146716,5,Dortmund Hbf,,
519005,22:08:00,22:11:00,153365,6,Dortmund Hbf,,
519005,22:54:00,22:55:00,578605,7,Dortmund Hbf,,
519005,23:10:00,23:15:00,6204,8,Dortmund Hbf,,
519005,23:37:00,23:40:00,481211,9,Dortmund Hbf,,
519005,23:45:00,23:47:00,602916,10,Dortmund Hbf,,
519005,23:56:00,23:58:00,499439,11,Dortmund Hbf,,
519005,24:09:00,24:12:00,204717,12,Dortmund Hbf,,
519005,24:22:00,24:23:00,477557,13,Dortmund Hbf,,
519005,24:33:00,24:33:00,133638,14,Dortmund Hbf,,
541168,07:16:00,07:16:00,671824,0,Hamburg-Altona,,
541168,07:23:00,07:25:00,609634,1,Hamburg-Altona,,
541168,07:52:00,07:54:00,118823,2,Hamburg-Altona,,
541168,08:22:00,08:24:00,420378,3,Hamburg-Altona,,
541168,08:38:00,08:40:00,630303,4,Hamburg-Altona,,
541168,08:57:00,08:59:00,22610,5,Hamburg-Altona,,
541168,09:22:00,09:33:00,146716,6,Hamburg-Altona,,
541168,10:08:00,10:11:00,153365,7,Hamburg-Altona,,
541168,11:05:00,11:11:00,449938,8,Hamburg-Altona,,
541168,11:32:00,11:34:00,481211,9,Hamburg-Altona,,
541168,11:45:00,11:47:00,499439,10,Hamburg-Altona,,
541168,11:58:00,12:00:00,204717,11,Hamburg-Altona,,
541168,12:09:00,12:10:00,477557,12,Hamburg-Altona,,
541168,12:21:00,12:25:00,133638,13,Hamburg-Altona,,
541168,12:54:00,12:56:00,263328,14,Hamburg-Altona,,
541168,13:21:00,13:23:00,452962,15,Hamburg-Altona,,
541168,14:14:00,14:17:00,540614,16,Hamburg-Altona,,
541168,15:20:00,15:22:00,360956,17,Hamburg-Altona,1,
541168,15:32:00,15:36:00,195002,18,Hamburg-Altona,1,
541168,15:46:00,15:46:00,584608,19,Hamburg-Altona,,
544734,12:45:00,12:45:00,195002,0,Basel SBB,,
544734,12:55:00,12:57:00,360956,1,Basel SBB,,1
544734,13:41:00,13:45:00,540614,2,Basel SBB,,
544734,14:35:00,14:37:00,518671,3,Basel SBB,,
544734,15:00:00,15:02:00,263328,4,Basel SBB,,
544734,15:32:00,15:36:00,133638,5,Basel SBB,,
544734,15:47:00,15:48:00,477557,6,Basel SBB,,
544734,15:58:00,16:00:00,204717,7,Basel SBB,,
544734,16:11:00,16:13:00,499439,8,Basel SBB,,
544734,16:25:00,16:27:00,481211,9,Basel SBB,,
544734,16:48:00,16:54:00,449938,10,Basel SBB,,
544734,17:49:00,17:51:00,153365,11,Basel SBB,,
544734,18:26:00,18:37:00,146716,12,Basel SBB,,
544734,18:59:00,19:01:00,22610,13,Basel SBB,,
544734,19:18:00,19:20:00,630303,14,Basel SBB,,
544734,20:03:00,20:06:00,118823,15,Basel SBB,,
544734,20:36:00,20:41:00,609634,16,Basel SBB,,
544734,20:48:00,20:48:00,671824,17,Basel SBB,,
548633,15:16:00,15:16:00,671824,0,Hamburg-Altona,,
548633,15:23:00,15:25:00,609634,1,Hamburg-Altona,,
548633,15:52:00,15:55:00,118823,2,Hamburg-Altona,,
548633,16:38:00,16:40:00,630303,3,Hamburg-Altona,,
548633,16:57:00,16:59:00,22610,4,Hamburg-Altona,,
548633,17:22:00,17:33:00,146716,5,Hamburg-Altona,,
548633,18:08:00,18:11:00,153365,6,Hamburg-Altona,,
548633,19:05:00,19:11:00,449938,7,Hamburg-Altona,,
548633,19:32:00,19:34:00,481211,8,Hamburg-Altona,,
548633,19:45:00,19:47:00,499439,9,Hamburg-Altona,,
548633,19:58:00,20:00:00,204717,10,Hamburg-Altona,,
548633,20:09:00,20:10:00,477557,11,Hamburg-Altona,,
548633,20:21:00,20:25:00,133638,12,Hamburg-Altona,,
548633,20:54:00,20:56:00,263328,13,Hamburg-Altona,,
548633,21:21:00,21:23:00,452962,14,Hamburg-Altona,,
548633,21:46:00,21:47:00,257451,15,Hamburg-Altona,,
548633,22:17:00,22:20:00,540614,16,Hamburg-Altona,,
548633,23:04:00,23:06:00,360956,17,Hamburg-Altona,1,
548633,23:16:00,23:22:00,195002,18,Hamburg-Altona,1,
548633,23:25:00,23:26:00,25903,19,Hamburg-Altona,1,
548633,23:34:00,23:34:00,584608,20,Hamburg-Altona,,
551219,10:26:00,10:26:00,584608,0,Basel SBB,,
551219,10:32:00,10:34:00,25903,1,Basel SBB,,1
551219,10:38:00,10:45:00,195002,2,Basel SBB,,1
551219,10:55:00,10:57:00,360956,3,Basel SBB,,1
551219,11:41:00,11:45:00,540614,4,Basel SBB,,
551219,12:35:00,12:37:00,518671,5,Basel SBB,,
551219,13:00:00,13:02:00,263328,6,Basel SBB,,
551219,13:32:00,13:36:00,133638,7,Basel SBB,,
551219,13:47:00,13:48:00,477557,8,Basel SBB,,
551219,13:58:00,14:00:00,204717,9,Basel SBB,,
551219,14:11:00,14:13:00,499439,10,Basel SBB,,
551219,14:25:00,14:27:00,481211,11,Basel SBB,,
551219,14:48:00,14:54:00,449938,12,Basel SBB,,
551219,15:49:00,15:51:00,153365,13,Basel SBB,,
551219,16:26:00,16:37:00,146716,14,Basel SBB,,
551219,16:59:00,17:01:00,22610,15,Basel SBB,,
551219,17:18:00,17:20:00,630303,16,Basel SBB,,
551219,18:03:00,18:06:00,118823,17,Basel SBB,,
551219,18:36:00,18:41:00,609634,18,Basel SBB,,
551219,18:48:00,18:48:00,671824,19,Basel SBB,,
554426,07:16:00,07:16:00,671824,0,Hamburg-Altona,,
554426,07:23:00,07:25:00,609634,1,Hamburg-Altona,,
554426,07:52:00,07:54:00,118823,2,Hamburg-Altona,,
554426,08:22:00,08:24:00,420378,3,Hamburg-Altona,,
554426,08:38:00,08:40:00,630303,4,Hamburg-Altona,,
554426,08:57:00,08:59:00,22610,5,Hamburg-Altona,,
554426,09:22:00,09:33:00,146716,6,Hamburg-Altona,,
554426,10:08:00,10:11:00,153365,7,Hamburg-Altona,,
554426,11:05:00,11:11:00,449938,8,Hamburg-Altona,,
554426,11:32:00,11:34:00,481211,9,Hamburg-Altona,,
554426,11:45:00,11:47:00,499439,10,Hamburg-Altona,,
554426,11:58:00,12:00:00,204717,11,Hamburg-Altona,,
554426,12:09:00,12:10:00,477557,12,Hamburg-Altona,,
554426,12:21:00,12:25:00,133638,13,Hamburg-Altona,,
554426,12:54:00,12:56:00,263328,14,Hamburg-Altona,,
554426,13:21:00,13:23:00,452962,15,Hamburg-Altona,,
554426,14:14:00,14:17:00,540614,16,Hamburg-Altona,,
554426,15:02:00,15:04:00,360956,17,Hamburg-Altona,1,
554426,15:15:00,15:22:00,195002,18,Hamburg-Altona,1,
554426,15:25:00,15:27:00,25903,19,Hamburg-Altona,1,
554426,15:34:00,15:34:00,584608,20,Hamburg-Altona,,
560425,20:03:00,20:03:00,584608,0,Köln Hbf,,
560425,20:10:00,20:12:00,25903,1,Köln Hbf,,1
560425,20:15:00,20:23:00,195002,2,Köln Hbf,,1
560425,20:33:00,20:35:00,360956,3,Köln Hbf,,1
560425,21:41:00,21:44:00,540614,4,Köln Hbf,,
560425,22:11:00,22:12:00,15144,5,Köln Hbf,,
560425,22:35:00,22:37:00,518671,6,Köln Hbf,,
560425,23:01:00,23:03:00,263328,7,Köln Hbf,,
560425,23:34:00,23:36:00,133638,8,Köln Hbf,,
560425,24:03:00,24:05:00,204717,9,Köln Hbf,,
560425,24:16:00,24:18:00,499439,10,Köln Hbf,,
560425,24:29:00,24:32:00,481211,11,Köln Hbf,,
560425,24:51:00,24:51:00,449938,12,Köln Hbf,,
563537,16:03:00,16:03:00,584608,0,Basel SBB,,
563537,16:10:00,16:12:00,25903,1,Basel SBB,,1
563537,16:15:00,16:23:00,195002,2,Basel SBB,,1
563537,16:33:00,16:35:00,360956,3,Basel SBB,,1
563537,17:41:00,17:45:00,540614,4,Basel SBB,,
563537,18:35:00,18:37:00,518671,5,Basel SBB,,
563537,19:00:00,19:02:00,263328,6,Basel SBB,,
563537,19:32:00,19:36:00,133638,7,Basel SBB,,
563537,19:47:00,19:48:00,477557,8,Basel SBB,,
563537,19:58:00,20:00:00,204717,9,Basel SBB,,
563537,20:11:00,20:13:00,499439,10,Basel SBB,,
563537,20:25:00,20:27:00,481211,11,Basel SBB,,
563537,20:48:00,20:54:00,449938,12,Basel SBB,,
563537,21:49:00,21:51:00,153365,13,Basel SBB,,
563537,22:26:00,22:37:00,146716,14,Basel SBB,,
563537,22:59:00,23:01:00,22610,15,Basel SBB,,
563537,23:18:00,23:20:00,630303,16,Basel SBB,,
563537,24:03:00,24:06:00,118823,17,Basel SBB,,
563537,24:36:00,24:41:00,609634,18,Basel SBB,,
563537,24:48:00,24:48:00,671824,19,Basel SBB,,
566753,20:01:00,20:01:00,584608,0,Köln Hbf,,
566753,20:08:00,20:10:00,25903,1,Köln Hbf,,1
566753,20:13:00,20:21:00,195002,2,Köln Hbf,,1
566753,20:31:00,20:33:00,360956,3,Köln Hbf,,1
566753,21:39:00,21:42:00,540614,4,Köln Hbf,,
566753,22:09:00,22:10:00,15144,5,Köln Hbf,,
566753,22:33:00,22:35:00,518671,6,Köln Hbf,,
566753,23:01:00,23:03:00,263328,7,Köln Hbf,,
566753,23:42:00,23:43:00,128559,8,Köln Hbf,,
566753,24:05:00,24:12:00,499439,9,Köln Hbf,,
566753,25:03:00,25:03:00,449938,10,Köln Hbf,,
583695,15:16:00,15:16:00,671824,0,Hamburg-Altona,,
583695,15:23:00,15:25:00,609634,1,Hamburg-Altona,,
583695,15:52:00,15:55:00,118823,2,Hamburg-Altona,,
583695,16:38:00,16:40:00,630303,3,Hamburg-Altona,,
583695,16:57:00,16:59:00,22610,4,Hamburg-Altona,,
583695,17:22:00,17:33:00,146716,5,Hamburg-Altona,,
583695,18:08:00,18:11:00,153365,6,Hamburg-Altona,,
583695,19:05:00,19:11:00,449938,7,Hamburg-Altona,,
583695,19:32:00,19:34:00,481211,8,Hamburg-Altona,,
583695,19:45:00,19:47:00,499439,9,Hamburg-Altona,,
583695,19:58:00,20:00:00,204717,10,Hamburg-Altona,,
583695,20:09:00,20:10:00,477557,11,Hamburg-Altona,,
583695,20:21:00,20:25:00,133638,12,Hamburg-Altona,,
583695,20:54:00,20:56:00,263328,13,Hamburg-Altona,,
583695,21:21:00,21:23:00,452962,14,Hamburg-Altona,,
583695,21:46:00,21:47:00,257451,15,Hamburg-Altona,,
583695,22:17:00,22:20:00,540614,16,Hamburg-Altona,,
583695,23:16:00,23:18:00,360956,17,Hamburg-Altona,1,
583695,23:28:00,23:34:00,195002,18,Hamburg-Altona,1,
583695,23:37:00,23:38:00,25903,19,Hamburg-Altona,1,
583695,23:46:00,23:46:00,584608,20,Hamburg-Altona,,
585274,18:12:00,18:12:00,25903,0,Köln Hbf,,
585274,18:15:00,18:23:00,195002,1,Köln Hbf,,1
585274,18:33:00,18:35:00,360956,2,Köln Hbf,,1
585274,19:41:00,19:44:00,540614,3,Köln Hbf,,
585274,20:34:00,20:37:00,518671,4,Köln Hbf,,
585274,21:00:00,21:02:00,263328,5,Köln Hbf,,
585274,21:33:00,21:36:00,133638,6,Köln Hbf,,
585274,21:56:00,21:57:00,128559,7,Köln Hbf,,
585274,22:13:00,22:15:00,499439,8,Köln Hbf,,
585274,22:27:00,22:31:00,481211,9,Köln Hbf,,
585274,23:37:00,23:37:00,449938,10,Köln Hbf,,
586915,17:16:00,17:16:00,671824,0,Köln Hbf,,
586915,17:23:00,17:25:00,609634,1,Köln Hbf,,
586915,17:52:00,17:55:00,118823,2,Köln Hbf,,
586915,18:38:00,18:40:00,630303,3,Köln Hbf,,
586915,18:57:00,18:59:00,22610,4,Köln Hbf,,
586915,19:22:00,19:33:00,146716,5,Köln Hbf,,
586915,20:08:00,20:11:00,153365,6,Köln Hbf,,
586915,21:05:00,21:05:00,449938,7,Köln Hbf,,
600831,07:16:00,07:16:00,671824,0,Hamburg-Altona,,
600831,07:23:00,07:25:00,609634,1,Hamburg-Altona,,
600831,07:52:00,07:54:00,118823,2,Hamburg-Altona,,
600831,08:22:00,08:24:00,420378,3,Hamburg-Altona,,
600831,08:38:00,08:40:00,630303,4,Hamburg-Altona,,
600831,08:57:00,08:59:00,22610,5,Hamburg-Altona,,
600831,09:22:00,09:33:00,146716,6,Hamburg-Altona,,
600831,10:08:00,10:11:00,153365,7,Hamburg-Altona,,
600831,11:04:00,11:09:00,6204,8,Hamburg-Altona,,
600831,11:32:00,11:34:00,481211,9,Hamburg-Altona,,
600831,11:45:00,11:47:00,499439,10,Hamburg-Altona,,
600831,11:58:00,12:00:00,204717,11,Hamburg-Altona,,
600831,12:09:00,12:10:00,477557,12,Hamburg-Altona,,
600831,12:21:00,12:25:00,133638,13,Hamburg-Altona,,
600831,12:54:00,12:56:00,263328,14,Hamburg-Altona,,
600831,13:21:00,13:23:00,452962,15,Hamburg-Altona,,
600831,14:14:00,14:17:00,540614,16,Hamburg-Altona,,
600831,15:02:00,15:04:00,360956,17,Hamburg-Altona,1,
600831,15:15:00,15:22:00,195002,18,Hamburg-Altona,1,
600831,15:25:00,15:27:00,25903,19,Hamburg-Altona,1,
600831,15:34:00,15:34:00,584608,20,Hamburg-Altona,,
604420,19:16:00,19:16:00,671824,0,Köln Hbf,,
604420,19:23:00,19:25:00,609634,1,Köln Hbf,,
604420,19:52:00,19:55:00,118823,2,Köln Hbf,,
604420,20:38:00,20:40:00,630303,3,Köln Hbf,,
604420,20:57:00,20:59:00,22610,4,Köln Hbf,,
604420,21:22:00,21:33:00,146716,5,Köln Hbf,,
604420,23:41:00,23:41:00,449938,6,Köln Hbf,,
607463,19:16:00,19:16:00,671824,0,Dortmund Hbf,,
607463,19:23:00,19:25:00,609634,1,Dortmund Hbf,,
607463,19:52:00,19:55:00,118823,2,Dortmund Hbf,,
607463,20:38:00,20:40:00,630303,3,Dortmund Hbf,,
607463,20:57:00,20:59:00,22610,4,Dortmund Hbf,,
607463,21:22:00,21:33:00,146716,5,Dortmund Hbf,,
607463,22:08:00,22:11:00,153365,6,Dortmund Hbf,,
607463,24:31:00,24:37:00,449938,7,Dortmund Hbf,,
607463,25:01:00,25:04:00,481211,8,Dortmund Hbf,,
607463,25:09:00,25:11:00,602916,9,Dortmund Hbf,,
607463,25:20:00,25:22:00,499439,10,Dortmund Hbf,,
607463,25:33:00,25:36:00,204717,11,Dortmund Hbf,,
607463,25:46:00,25:47:00,477557,12,Dortmund Hbf,,
607463,25:57:00,25:57:00,133638,13,Dortmund Hbf,,
617628,16:26:00,16:26:00,584608,0,Basel SBB,,
617628,16:32:00,16:34:00,25903,1,Basel SBB,,1
617628,16:38:00,16:45:00,195002,2,Basel SBB,,1
617628,16:55:00,16:57:00,360956,3,Basel SBB,,1
617628,17:41:00,17:45:00,540614,4,Basel SBB,,
617628,18:35:00,18:37:00,518671,5,Basel SBB,,
617628,19:00:00,19:02:00,263328,6,Basel SBB,,
617628,19:32:00,19:36:00,133638,7,Basel SBB,,
617628,19:47:00,19:48:00,477557,8,Basel SBB,,
617628,19:58:00,20:00:00,204717,9,Basel SBB,,
617628,20:11:00,20:13:00,499439,10,Basel SBB,,
617628,20:25:00,20:27:00,481211,11,Basel SBB,,
617628,20:50:00,20:55:00,6204,12,Basel SBB,,
617628,21:49:00,21:51:00,153365,13,Basel SBB,,
617628,22:26:00,22:37:00,146716,14,Basel SBB,,
617628,22:59:00,23:01:00,22610,15,Basel SBB,,
617628,23:18:00,23:20:00,630303,16,Basel SBB,,
617628,24:03:00,24:06:00,118823,17,Basel SBB,,
617628,24:36:00,24:41:00,609634,18,Basel SBB,,
617628,24:48:00,24:48:00,671824,19,Basel SBB,,
630231,10:03:00,10:03:00,584608,0,Basel SBB,,
630231,10:10:00,10:12:00,25903,1,Basel SBB,,1
630231,10:15:00,10:23:00,195002,2,Basel SBB,,1
630231,10:33:00,10:35:00,360956,3,Basel SBB,,1
630231,11:41:00,11:45:00,540614,4,Basel SBB,,
630231,12:35:00,12:37:00,518671,5,Basel SBB,,
630231,13:00:00,13:02:00,263328,6,Basel SBB,,
630231,13:32:00,13:36:00,133638,7,Basel SBB,,
630231,13:47:00,13:48:00,477557,8,Basel SBB,,
630231,13:58:00,14:00:00,204717,9,Basel SBB,,
630231,14:11:00,14:13:00,499439,10,Basel SBB,,
630231,14:25:00,14:27:00,481211,11,Basel SBB,,
630231,14:48:00,14:54:00,449938,12,Basel SBB,,
630231,15:49:00,15:51:00,153365,13,Basel SBB,,
630231,16:26:00,16:37:00,146716,14,Basel SBB,,
630231,16:59:00,17:01:00,22610,15,Basel SBB,,
630231,17:18:00,17:20:00,630303,16,Basel SBB,,
630231,18:03:00,18:06:00,118823,17,Basel SBB,,
630231,18:36:00,18:41:00,609634,18,Basel SBB,,
630231,18:48:00,18:48:00,671824,19,Basel SBB,,
645590,15:16:00,15:16:00,671824,0,Hamburg Hbf,,
645590,15:23:00,15:25:00,609634,1,Hamburg Hbf,,
645590,15:52:00,15:55:00,118823,2,Hamburg Hbf,,
645590,16:38:00,16:40:00,630303,3,Hamburg Hbf,,
645590,16:57:00,16:59:00,22610,4,Hamburg Hbf,,
645590,17:22:00,17:33:00,146716,5,Hamburg Hbf,,
645590,18:08:00,18:11:00,153365,6,Hamburg Hbf,,
645590,19:05:00,19:11:00,449938,7,Hamburg Hbf,,
645590,19:32:00,19:34:00,481211,8,Hamburg Hbf,,
645590,19:45:00,19:47:00,499439,9,Hamburg Hbf,,
645590,19:58:00,20:00:00,204717,10,Hamburg Hbf,,
645590,20:09:00,20:10:00,477557,11,Hamburg Hbf,,
645590,20:21:00,20:25:00,133638,12,Hamburg Hbf,,
645590,20:54:00,20:56:00,263328,13,Hamburg Hbf,,
645590,21:21:00,21:23:00,452962,14,Hamburg Hbf,,
645590,21:46:00,21:47:00,257451,15,Hamburg Hbf,,
645590,22:17:00,22:20:00,540614,16,Hamburg Hbf,,
645590,23:04:00,23:06:00,360956,17,Hamburg Hbf,1,
645590,23:16:00,23:16:00,195002,18,Hamburg Hbf,,
664715,18:26:00,18:26:00,584608,0,Köln Hbf,,
664715,18:32:00,18:34:00,25903,1,Köln Hbf,,1
664715,18:38:00,18:45:00,195002,2,Köln Hbf,,1
664715,18:55:00,18:57:00,360956,3,Köln Hbf,,1
664715,19:41:00,19:44:00,540614,4,Köln Hbf,,
664715,20:34:00,20:37:00,518671,5,Köln Hbf,,
664715,21:00:00,21:02:00,263328,6,Köln Hbf,,
664715,21:32:00,21:36:00,133638,7,Köln Hbf,,
664715,21:47:00,21:48:00,477557,8,Köln Hbf,,
664715,21:58:00,22:00:00,204717,9,Köln Hbf,,
664715,22:11:00,22:13:00,499439,10,Köln Hbf,,
664715,22:25:00,22:28:00,481211,11,Köln Hbf,,
664715,23:06:00,23:06:00,449938,12,Köln Hbf,,
674179,09:16:00,09:16:00,671824,0,Hamburg Hbf,,
674179,09:23:00,09:25:00,609634,1,Hamburg Hbf,,
674179,09:52:00,09:55:00,118823,2,Hamburg Hbf,,
674179,10:38:00,10:40:00,630303,3,Hamburg Hbf,,
674179,10:57:00,10:59:00,22610,4,Hamburg Hbf,,
674179,11:22:00,11:33:00,146716,5,Hamburg Hbf,,
674179,12:08:00,12:11:00,153365,6,Hamburg Hbf,,
674179,13:05:00,13:11:00,449938,7,Hamburg Hbf,,
674179,13:32:00,13:34:00,481211,8,Hamburg Hbf,,
674179,13:45:00,13:47:00,499439,9,Hamburg Hbf,,
674179,13:58:00,14:00:00,204717,10,Hamburg Hbf,,
674179,14:09:00,14:10:00,477557,11,Hamburg Hbf,,
674179,14:21:00,14:25:00,133638,12,Hamburg Hbf,,
674179,14:54:00,14:56:00,263328,13,Hamburg Hbf,,
674179,15:21:00,15:23:00,452962,14,Hamburg Hbf,,
674179,16:14:00,16:17:00,540614,15,Hamburg Hbf,,
674179,17:20:00,17:22:00,360956,16,Hamburg Hbf,1,
674179,17:32:00,17:32:00,195002,17,Hamburg Hbf,,
67606,08:25:00,08:25:00,584608,0,Basel SBB,,
67606,08:32:00,08:34:00,25903,1,Basel SBB,,1
67606,08:38:00,08:42:00,195002,2,Basel SBB,,1
67606,08:55:00,08:56:00,360956,3,Basel SBB,,1
67606,09:41:00,09:44:00,632117,4,Basel SBB,,
67606,10:34:00,10:37:00,518671,5,Basel SBB,,
67606,11:00:00,11:02:00,263328,6,Basel SBB,,
67606,11:32:00,11:36:00,133638,7,Basel SBB,,
67606,11:47:00,11:48:00,477557,8,Basel SBB,,
67606,11:58:00,12:00:00,204717,9,Basel SBB,,
67606,12:11:00,12:13:00,499439,10,Basel SBB,,
67606,12:25:00,12:27:00,481211,11,Basel SBB,,
67606,12:48:00,12:54:00,449938,12,Basel SBB,,
67606,13:49:00,13:51:00,153365,13,Basel SBB,,
67606,14:26:00,14:37:00,146716,14,Basel SBB,,
67606,14:59:00,15:01:00,22610,15,Basel SBB,,
67606,15:18:00,15:20:00,630303,16,Basel SBB,,
67606,16:03:00,16:06:00,118823,17,Basel SBB,,
67606,16:36:00,16:41:00,609634,18,Basel SBB,,
67606,16:48:00,16:48:00,671824,19,Basel SBB,,
677737,16:26:00,16:26:00,584608,0,Karlsruhe Hbf,,
677737,16:32:00,16:34:00,25903,1,Karlsruhe Hbf,,1
677737,16:38:00,16:45:00,195002,2,Karlsruhe Hbf,,1
677737,16:55:00,16:57:00,360956,3,Karlsruhe Hbf,,1
677737,17:41:00,17:45:00,540614,4,Karlsruhe Hbf,,
677737,18:35:00,18:37:00,518671,5,Karlsruhe Hbf,,
677737,19:00:00,19:02:00,263328,6,Karlsruhe Hbf,,
677737,19:32:00,19:36:00,133638,7,Karlsruhe Hbf,,
677737,19:47:00,19:48:00,477557,8,Karlsruhe Hbf,,
677737,19:58:00,20:00:00,204717,9,Karlsruhe Hbf,,
677737,20:11:00,20:13:00,499439,10,Karlsruhe Hbf,,
677737,20:25:00,20:27:00,481211,11,Karlsruhe Hbf,,
677737,20:48:00,20:54:00,449938,12,Karlsruhe Hbf,,
677737,21:49:00,21:51:00,153365,13,Karlsruhe Hbf,,
677737,22:26:00,22:37:00,146716,14,Karlsruhe Hbf,,
677737,22:59:00,22:59:00,22610,15,Karlsruhe Hbf,,
678806,19:16:00,19:16:00,671824,0,Dortmund Hbf,,
678806,19:23:00,19:25:00,609634,1,Dortmund Hbf,,
678806,19:52:00,19:55:00,118823,2,Dortmund Hbf,,
678806,20:38:00,20:40:00,630303,3,Dortmund Hbf,,
678806,20:57:00,20:59:00,22610,4,Dortmund Hbf,,
678806,21:22:00,21:33:00,146716,5,Dortmund Hbf,,
678806,22:08:00,22:11:00,153365,6,Dortmund Hbf,,
678806,22:54:00,22:55:00,578605,7,Dortmund Hbf,,
678806,23:10:00,23:16:00,449938,8,Dortmund Hbf,,
678806,23:46:00,23:48:00,481211,9,Dortmund Hbf,,
678806,24:33:00,24:34:00,128559,10,Dortmund Hbf,,
678806,25:01:00,25:01:00,133638,11,Dortmund Hbf,,
680166,18:45:00,18:45:00,195002,0,Köln Hbf,,
680166,18:55:00,18:57:00,360956,1,Köln Hbf,,1
680166,19:41:00,19:44:00,540614,2,Köln Hbf,,
680166,20:34:00,20:37:00,518671,3,Köln Hbf,,
680166,21:00:00,21:02:00,263328,4,Köln Hbf,,
680166,22:07:00,22:13:00,499439,5,Köln Hbf,,
680166,22:25:00,22:27:00,481211,6,Köln Hbf,,
680166,22:48:00,22:48:00,449938,7,Köln Hbf,,
682983,18:45:00,18:45:00,195002,0,Köln Hbf,,1
682983,18:55:00,18:57:00,360956,1,Köln Hbf,,1
682983,19:41:00,19:44:00,540614,2,Köln Hbf,,
682983,20:34:00,20:37:00,518671,3,Köln Hbf,,
682983,21:00:00,21:02:00,263328,4,Köln Hbf,,
682983,21:32:00,21:36:00,133638,5,Köln Hbf,,
682983,21:47:00,21:48:00,477557,6,Köln Hbf,,
682983,21:58:00,22:00:00,204717,7,Köln Hbf,,
